frame,center_x,center_y,radius,num_points,fitting_error
0,-2.424581987437766,-1.6532433522162524,0.016341784002099534,9,0.018073643119982254
0,-2.4241567930286765,1.4807626369554576,0.01689594306289629,9,0.02023956628900405
0,-2.5801887261116434,1.4814209779766843,0.01640268533281576,10,0.01744881439440504
1,-2.582176756325648,-1.6517936717847754,0.016445643802396943,9,0.0
1,-2.4287050902472567,-1.661755112177409,0.01715046583343968,11,0.008940481697283948
1,-2.409767167421201,1.493397410845889,0.016211274405864902,10,0.004261841633953541
2,-2.4273438980662885,-1.6624861900492538,0.016269853546323043,9,0.0
2,-2.423170375323596,1.4857695991227322,0.016137159631451608,9,0.022543048183744755
2,-2.596054276188399,1.4808267688203967,0.016326575561548932,10,0.0
3,-2.4235897082097067,-1.646662596805029,0.016608680055271368,9,0.022245692435498923
3,-2.424517767776425,1.4760258494701555,0.017140966179586818,9,0.016792142301087238
3,-2.56512098805232,1.4881685544681191,0.015557349104262264,9,0.0
4,-2.4297133316461976,-1.6603550211983673,0.015837450608287267,9,0.0
4,-2.4225902713736795,1.479810137256114,0.015951577038862307,10,0.02285941606826412
5,-2.5789680183321444,-1.6567997787070172,0.016446064467371867,9,0.0
5,-2.4280295603479614,-1.6603921278253793,0.015540811928884752,9,0.0017465237144454948
5,-2.4100610272176324,1.4855018310442258,0.015562719960581334,9,0.0036954096914280383
5,-2.598918266128677,1.4757870916494897,0.016322892391795584,10,0.0
6,-2.581723167348488,-1.6508457383161357,0.016388776532872032,9,0.0026585616216629774
6,-2.4300815617173352,-1.6611971824141645,0.016465849433855713,11,0.001764483007285929
6,-2.435632406628469,1.4807061140937985,0.016003223596961585,9,0.015371681292095301
6,-2.57972029075873,1.4839992551984116,0.015933264211960486,9,0.01951365983632427
7,-2.5683955188559358,-1.62988099400444,0.017352225354731795,8,0.0
7,-2.4274204975922666,-1.6625068687581708,0.016349130247254727,9,0.0024660092670935573
7,-2.4229577441111823,1.4853108057487665,0.01605265058999038,9,0.020451416914886424
7,-2.597153006370109,1.4799368827337454,0.017217097561371193,9,0.0
8,-2.5733954607889262,-1.632440489391767,0.01589382746171086,9,0.01727780850715127
8,-2.4234892201160885,-1.6501430479185677,0.016176271741684935,9,0.019468461717936352
8,-2.4302108937096136,1.4832428838507352,0.016052835637135013,11,0.023253666666726916
8,-2.5625466357686686,1.4866760057467379,0.015532729021570274,9,0.0
9,-2.5708110432711764,-1.6279200062536574,0.01622564931675037,9,0.0
9,-2.4285573963512364,-1.6628137844761173,0.01750664225252606,9,0.0001353172150937703
9,-2.4294259180458417,1.4779376623247233,0.016329499806481695,11,0.02312235219427591
10,-2.567641224307207,-1.630087338647853,0.016938422749877405,9,0.0031392657176750483
10,-2.426490119809124,-1.6650685014910969,0.015840482155993322,9,0.0
10,-2.4298380059582536,1.480836447110792,0.016335518735216926,9,0.020141698148328724
11,-2.4229266767477595,-1.6457137192714693,0.016288089934290748,11,0.020954373560972427
11,-2.431029469201277,1.4819024654500084,0.015926260081767306,9,0.017638499775162023
11,-2.597153006370109,1.4799368827337454,0.017217097561371193,11,0.0
12,-2.581854726136733,-1.654440889602598,0.017083019658422394,9,0.0
12,-2.4296934877740064,-1.660154925200785,0.01670679825668828,9,0.0
12,-2.424560007170423,1.4833820585306787,0.015548218960364811,9,0.017949785682271287
12,-2.5957530228216816,1.4749401735302003,0.015675047049166373,11,0.0
13,-2.4191066196379856,-1.6350020717366816,0.016056940478625728,11,0.0029718337378432736
13,-2.4293577967283713,1.483963159973207,0.01646914058824774,11,0.02427497195617659
14,-2.4142130144175766,1.4877902864160386,0.016574923644370503,11,0.015589438631861685
15,-2.4264477217735267,-1.656447123514155,0.01610309986463515,9,0.014564292236211834
15,-2.4217920265364508,1.4768414684995248,0.01506701620037474,10,0.02773955966002096
16,-2.426833326062552,-1.6635405327031967,0.015880051532863242,9,0.0
16,-2.422993325368572,1.4853115493334865,0.01663653753489862,10,0.0237072260638978
16,-2.5779444351692122,1.4853307081833764,0.015234699174630169,10,0.01668839626091104
17,-2.4280215313210634,-1.650386956238993,0.016729910187054935,11,0.02248374569083929
17,-2.4333915229348024,1.4839324835300773,0.016474308162732522,10,0.015532979161519278
18,-2.418342174610405,-1.6372055431339572,0.016579066796288094,9,0.020095545899710122
18,-2.425387996697827,1.4819298999722719,0.01700787955608936,10,0.021859434993793163
19,-2.4249139724644255,-1.6607909843131106,0.016311627535989272,9,0.002454798635246812
19,-2.4345278425249144,1.4789402406128764,0.01566639544593531,11,0.015677550634802234
19,-2.5790885267548287,1.4864389015752537,0.015285975759120267,9,0.016321290043564165
20,-2.5815124203921407,-1.656036758612968,0.017029940388290192,9,0.0
20,-2.4212845498523112,-1.6437120512717853,0.016265003363823548,9,0.022797443169717282
20,-2.427344722288774,1.4790696824593845,0.015603865257869368,10,0.01706148262656801
21,-2.425531789958266,-1.6586838458759234,0.015514352688164895,9,0.0017423586560535902
21,-2.4401443109620296,1.4768397683854706,0.015444946195949796,10,0.0022580153391152163
21,-2.5989150453204073,1.4809410962265985,0.017244525480726188,9,0.0
22,-2.4186917001803026,-1.6286595839525755,0.017312148046712834,9,0.0
22,-2.4100610272176324,1.4855018310442258,0.015562719960581334,9,0.0036954096914280383
23,-2.4234478773556507,-1.6436811242917924,0.015987133774940942,9,0.02110273178633681
23,-2.4101771516597004,1.492034177226448,0.015039235469563053,11,0.002375043951572893
23,-2.5964936397578433,1.4789319265687857,0.017155484579350604,9,0.0
24,-2.422540409511158,-1.6432908185009727,0.01699069907759772,9,0.022906374343976927
24,-2.429445303343503,1.4804646756355775,0.016074828859302583,11,0.026765587386575532
24,-2.580707939397316,1.4838041277509229,0.016383118920451592,9,0.021146290630890123
25,-2.4305185651873096,-1.6607204509314344,0.01670772294094508,8,0.0
25,-2.410657978933903,1.4874836883431384,0.014446119284336333,9,0.0
25,-2.583077560710585,1.4826148443038754,0.01626059991238606,10,0.018119424244747526
26,-2.425527209710448,-1.6480003452883167,0.01600067801246742,9,0.01925881044874257
26,-2.43052628902217,1.4816657966520843,0.015210447394450216,9,0.019465457318567594
26,-2.5930159402521102,1.4817798185865665,0.01568355783669984,9,0.0
27,-2.4244082773573172,-1.654584809135019,0.015272767974858603,9,0.016605180016724327
27,-2.4282167206285346,1.4842865242993473,0.015903275901983763,10,0.022033101325944764
27,-2.5925261202045142,1.48396989527109,0.017199333242937275,11,0.0
28,-2.5789746334004797,-1.6586501737608874,0.01645266639081236,9,0.0
28,-2.424026038093762,-1.6530426017287028,0.01619498677582526,9,0.019464545835625763
28,-2.4212498486364304,1.4773676364084578,0.016433044033081205,9,0.02441073682329606
28,-2.563420977617308,1.4739205653822258,0.017047255022490382,9,0.0
29,-2.5739645316986532,-1.622930313330868,0.016225172964240524,10,0.0
29,-2.4222221175028777,-1.6556507638644682,0.01579488187390802,10,0.01710583551218389
29,-2.424687733586177,1.4782724780550611,0.01603492018911187,9,0.021639926985557258
30,-2.4268376811497743,-1.6616585278638938,0.01743230093671307,9,0.0
30,-2.4098144197518345,1.4869627136570078,0.014437463176976334,9,0.0
31,-2.4271773232697966,-1.6609976761175145,0.015252073584738983,9,0.0
31,-2.4342933373864146,1.4783354458631177,0.016277880610140936,10,0.01867649058599589
31,-2.594729279980726,1.4837828005714986,0.01568624739788331,10,0.0
32,-2.581225447672419,-1.6500920662534821,0.016261746949989882,10,0.0
32,-2.4235163270253652,-1.645671155146203,0.017470803431005415,9,0.020741209754178903
32,-2.4293796482091516,1.483288316216073,0.01642296434171764,9,0.01813671529687728
32,-2.558803666776345,1.49114608384823,0.01552161829250536,10,0.0
33,-2.4216907249337876,-1.6448768245082506,0.016267323923545848,10,0.021610890746714635
33,-2.4306275457216615,1.4847086247325079,0.015653886874427054,9,0.016876644841512963
33,-2.595404913956746,1.478941436140646,0.017204763466589647,9,0.0
34,-2.419504422084738,-1.6424093199830647,0.01616729408644467,9,0.01947354283181065
34,-2.40897001475914,1.486441462994039,0.014429526274364005,10,0.0
35,-2.426235499136955,-1.6440772582135517,0.015932730611059164,9,0.020309723269913725
35,-2.427093500805995,1.4819905824787274,0.01679319400245475,9,0.019979397497571293
35,-2.593759737896373,1.480471428030755,0.01568090219634503,9,0.0
36,-2.425317977838121,-1.6436159118428426,0.015915806177887994,10,0.021124710839312
36,-2.4276092511588168,1.4856911496313843,0.016231853414338082,9,0.021877690685487512
36,-2.6000238309766424,1.4748994111428497,0.017222610953156692,9,0.0
37,-2.4241502477453998,-1.662841827321404,0.014655355690706546,9,0.0
37,-2.4317225581131257,1.4822809737261966,0.015919333501013374,11,0.020659843596662432
38,-2.5854701735705032,-1.6528037065961056,0.016299572865531676,9,0.0
38,-2.421948387016034,-1.6431087616137712,0.01591070214587191,9,0.0204571117121556
38,-2.4243277847938876,1.4843209866089841,0.01633727894156426,10,0.020122642131915596
38,-2.594299647217934,1.4798264461513664,0.01630673510499882,10,0.0
39,-2.423370277450879,-1.645573384504054,0.015914098425453996,9,0.01892199568873494
39,-2.431895602955867,1.477905202889109,0.016288317868263586,9,0.019962568796227168
40,-2.584724460095733,-1.6510303213476814,0.017035532266694436,9,0.0
40,-2.4246033129478812,-1.6410426460333762,0.015985606181983036,10,0.019799247190507244
40,-2.429852472285061,1.482342453038813,0.015987414304501974,11,0.020992008902055204
