frame,center_x,center_y,radius,num_points,fitting_error
0,-1.347593204673516,-1.4522489793902156,0.01595665958661343,10,0.015961057712725712
0,-1.2064586208332333,-1.4514055277738933,0.016205636746827987,11,0.005314498144201971
0,-1.216296931263653,-1.6150396844942458,0.015811712742843976,10,0.002823798291614583
0,-1.2260190566555664,1.5210855665738365,0.01605052358683439,9,0.003393568718781036
0,-1.2056655569574128,1.3581545986350794,0.016231869753133923,9,0.004391218706092069
0,-1.374453535754525,1.3542433214659015,0.01608509264689741,13,0.01767483581540166
1,-1.212704392541752,-1.4674189697311921,0.015922133808260314,13,0.017687879316309277
1,-1.2384619525013345,1.531572051519768,0.01656347917638344,10,0.007871143052617092
1,-1.2054958858664127,1.3575903689306503,0.015766641901225276,9,0.003628587348186527
1,-1.3730772285412605,1.3558121373956293,0.01601415091171285,13,0.01550438770450941
2,-1.349239146085864,-1.4489778356297942,0.015976661600138164,15,0.0180918353919837
2,-1.2069526079765076,-1.604788827225831,0.016102629134349178,10,0.0038032979908152165
2,-1.2383461759827774,1.5320329265018113,0.015899857350688024,11,0.01569736279200836
2,-1.2140658764605894,1.3565374977400415,0.016342964703780792,11,0.017756123782107627
2,-1.374317056617528,1.355319241513915,0.015844049927455785,13,0.01629458026256315
3,-1.349917771980037,-1.454437463436632,0.015512163994226743,10,0.01562667183805604
3,-1.2115179712471753,-1.4635609470359991,0.015267414975627535,11,0.016179408188250578
3,-1.2139181084676183,-1.6135095834959046,0.015951023998942264,10,0.004029896776629824
3,-1.2336463749050934,1.51795943986774,0.01582871153268628,10,0.013514296365730248
3,-1.2137292344055253,1.3563659029985102,0.015762359865578793,10,0.01549507150943134
3,-1.3760478300512005,1.3546478889524813,0.01620708226703115,15,0.01717029781621554
4,-1.3583451345577249,-1.4568826430259463,0.0165387245591171,15,0.024002745546207863
4,-1.207914515925572,-1.4589062120368534,0.01498186819686841,10,0.0019177694499215858
4,-1.2057957713454908,-1.6088232764989094,0.015821084072532406,11,0.011985806736732258
4,-1.2276769006884611,1.5262995454770272,0.016615554119779802,9,0.004641174032304478
4,-1.2076968530222632,1.3564858740523178,0.015638749988154555,10,0.013516378349298197
4,-1.3719297990690515,1.3523927280720236,0.016088749164174476,14,0.020279125608523248
5,-1.3455411923007181,-1.4505689916569788,0.01602293711855551,16,0.021305881178569054
5,-1.2130847279090209,-1.4635138679226607,0.015593964714746979,11,0.016027013724970344
5,-1.2117489311294083,-1.6167652388938438,0.015929133196403142,11,0.012082212452627618
5,-1.2365498658123306,1.5342752751755542,0.015986657428826784,8,0.00894366127254381
5,-1.2108961519513333,1.3575825067157266,0.015877232723679222,10,0.016239647782275036
5,-1.3702424573133927,1.3527430192313306,0.016239642584077278,15,0.020779184048234742
6,-1.344452352457059,-1.449180184406806,0.015900076684344174,15,0.019731749438565798
6,-1.2124887302194935,-1.456503677860296,0.016171749914728258,10,0.004860456678017641
6,-1.2316211542917017,1.5255197594080387,0.016217824153402893,10,0.016334747203684073
6,-1.2059098870306628,1.3589612394842017,0.016448781210027054,9,0.0039739740567177745
6,-1.3731722529513841,1.354612817775367,0.016089025140472495,13,0.017689234827424773
7,-1.3470793114119266,-1.4563125689137468,0.015960945269874394,11,0.01645410830647686
7,-1.2141270633234682,-1.4662478212856347,0.01599360734656313,13,0.01595514600274693
7,-1.212708295039908,-1.6113587840652155,0.015750621796023663,10,0.003861004505717663
7,-1.237070340415581,1.535990477894075,0.015545992284083066,8,0.009626293914455823
7,-1.2073981662996758,1.3580847926732382,0.016128569037550944,10,0.012067510147447788
7,-1.3745086094568675,1.3525715443293103,0.016094824748239228,15,0.0159015465103465
8,-1.3377208511739194,-1.448096003027507,0.016042418951299785,11,0.01616516708165826
8,-1.2037686562692482,-1.6056839959873774,0.016143445793268044,10,0.0046696267385278635
8,-1.2310952319797674,1.5246315886718926,0.01583869331615547,9,0.0179896867730343
8,-1.2132379436477263,1.360772875324682,0.01563781578769469,10,0.017886406246067472
8,-1.3722878636346012,1.3532355564873848,0.015831428248963633,13,0.016922692150329013
9,-1.3491321584979126,-1.4502675060107502,0.015801120181866177,11,0.017357976941541137
9,-1.2147463454719696,-1.4583263364123977,0.016222186218126135,12,0.014086884650542012
9,-1.219284532563173,-1.6190078718836904,0.015851263270221447,10,0.0028361908362822047
9,-1.234863130396902,1.5333362148631036,0.015852920592320113,11,0.017243273201216172
9,-1.21115125409116,1.3576697162092164,0.015591699728223635,10,0.015307005427395297
9,-1.3703015154096785,1.3548440894082916,0.015912828778179212,14,0.015259317245961919
10,-1.3532244054006553,-1.4510873944936695,0.016031732647232916,16,0.020343893246578624
10,-1.2238657842258975,-1.4806098142935937,0.0170067105558289,13,0.004333176283622526
10,-1.208559104929696,-1.6063855445926762,0.015858868775072813,10,0.003999648325277165
10,-1.2391231876643658,1.5275027794350369,0.0161080004836606,9,0.013286021320205555
10,-1.2063762360751444,1.356926541566374,0.01616651026655452,10,0.012329818098014015
10,-1.3731504650272743,1.3544919107259625,0.01597268018945705,15,0.016278843992863147
11,-1.346914459002684,-1.448006273380492,0.016139204297975843,11,0.02024392007716164
11,-1.212419533622755,-1.4644357767403569,0.015867923371577754,11,0.019428021008270943
11,-1.2139181084676183,-1.6135095834959046,0.015951023998942264,10,0.004029896776629824
11,-1.2341502135384976,1.5380790642793303,0.015643701129948756,9,0.014108996432315097
11,-1.211333355915876,1.3600317293836204,0.016457435806885176,10,0.015256742368075015
11,-1.3720793400531388,1.3541197579948159,0.015898229211861736,13,0.018906123983460543
12,-1.3501494446466833,-1.4496094591835678,0.01585729271450503,16,0.019006622027039528
12,-1.219351821601838,-1.618439904701668,0.016027439559528935,11,0.005941950996686651
12,-1.232458793691281,1.5268587868372219,0.015994916941511544,9,0.013640631166847795
12,-1.2102371630435191,1.3538392853690144,0.016449440435592683,10,0.01568115127837978
12,-1.372487491459088,1.3554452781064854,0.016154393234887276,14,0.018793619131802837
13,-1.3468872373219705,-1.452291923364034,0.016036275746614058,16,0.021851028783456194
13,-1.2024717727173315,-1.6047649180134134,0.015805956670218727,10,0.003982641827413798
13,-1.2427251051626798,1.539455071303044,0.015912284772824477,8,0.019796882082273513
13,-1.2068662090185354,1.3586257257146397,0.016553194354859545,10,0.012375173500595648
13,-1.3718494210764482,1.3545859498899646,0.016211754521924176,14,0.01550948688069773
14,-1.360909837446991,-1.4548938394796753,0.01653090075685463,15,0.02128433727035249
14,-1.2109948158288428,-1.4542818866662977,0.015780686309427597,10,0.004206346582233085
14,-1.2133229072314837,-1.612716926180426,0.015941750732288935,10,0.00402685496839449
14,-1.2376393916562656,1.5301723307918373,0.01581520671960519,12,0.014071890153655744
14,-1.2139602239350538,1.358556419440545,0.015906742773095325,14,0.018391962417150312
14,-1.3725880920517854,1.3549395087118972,0.01632292136752127,13,0.015025771978685591
15,-1.3521830618621367,-1.454039143540651,0.016203379262004512,15,0.01794454977441661
15,-1.210324027729971,-1.6081888442096457,0.015713099807960765,10,0.003848212092887521
15,-1.2335908521530388,1.5256574211959542,0.016117700786471467,11,0.017241286608904803
15,-1.213110217606069,1.356849674372698,0.015852253606228325,10,0.01638837869929799
15,-1.3747585789695045,1.3539885703755843,0.016151032555166794,13,0.015513206035598146
16,-1.3445952299553243,-1.452529302548463,0.01596930319169009,16,0.025088640623352806
16,-1.1939410640445043,-1.449170201121054,0.015357711334946803,10,0.0
16,-1.2212765017281944,-1.6205576085400946,0.016191080556788796,11,0.005981354782362547
16,-1.2345599234699602,1.5230114504948553,0.016771972793121447,9,0.02216564134533427
16,-1.2072087760795958,1.3616018385539728,0.016032224688813553,9,0.010795484151049195
16,-1.3740317929728145,1.352981873648192,0.015983257684236373,13,0.014265828146219375
17,-1.3725997612807455,-1.4562150171848074,0.015792630459554566,14,0.017921204973462668
17,-1.2112187692174194,-1.46027626363038,0.01575768530003496,11,0.014554246846243846
17,-1.21479059201101,-1.6130400130544211,0.016301369250481753,10,0.004074600522137568
17,-1.2351514808675816,1.5325528719870027,0.01659120120389507,9,0.003987149427425965
17,-1.2047244787670464,1.3512274686383317,0.016329862210567998,9,0.003974885170009464
17,-1.3726057003144958,1.3539614595119813,0.016092410980050095,15,0.016525463963211126
18,-1.343632761305641,-1.4533009627910582,0.015782330961180986,16,0.023617989527875846
