frame,center_x,center_y,radius,num_points,fitting_error
0,-3.1826427521223524,-1.4782972603384446,0.016249307141769177,11,0.0
0,-3.0282892820924636,-1.5994708028596074,0.01659754604543342,13,0.0
0,-2.9875726066219164,1.4858493262126458,0.014883061656631388,10,0.022179252927893273
0,-2.9715491723136176,1.3442567551448643,0.015861079180069796,12,0.0
1,-3.1909157848926886,-1.45469463754266,0.017199661288839065,11,0.0
1,-3.02477485395795,-1.5976114762890434,0.016573607686269542,13,0.0
1,-2.9716282836910763,1.4929429257226354,0.014899570837235782,10,0.0
1,-2.971623070175972,1.3408217568295273,0.01521938015926216,12,0.0
1,-3.1376424166737493,1.3367216962260189,0.016084824014214603,8,0.0243397332236636
2,-3.0373846412277157,-1.4565414283983127,0.016071300844597347,6,0.022128075547139102
2,-3.2095900692965134,-1.6202990631949674,0.014415128008599717,10,0.0
2,-2.9693538215212834,1.4834483481423724,0.014746163960648095,11,0.0
2,-3.12705311167018,1.4845822365679484,0.01686887117748196,9,0.016912579857742433
2,-3.122441374801234,1.3281299154539952,0.015501877566756406,8,0.0
3,-3.1668693295318344,-1.4660545290309992,0.017134282246112516,11,0.03018504246339224
3,-3.059724112428217,-1.4800302707828121,0.016672960201890005,8,0.019343230309619278
3,-3.2095900692965134,-1.6202990631949674,0.014415128008599717,8,0.0
3,-2.9957696346278766,1.3307560647556982,0.01678215592476239,12,0.017699170851656548
4,-3.1667046962714727,-1.4436554814206175,0.01708592199069384,11,0.0
4,-3.111488975284382,1.4846278303335234,0.01680439811829174,9,0.0
5,-3.2121473295858194,-1.6020785918211655,0.015603239057831151,11,0.015577582433648741
5,-3.0347307502002714,-1.6104401629447573,0.016644817131971378,14,0.02285579234373681
5,-2.98897314585393,1.4844507204857573,0.01612906693097264,10,0.017478219127327804
5,-3.112182539166061,1.492377070216577,0.016835321720570583,10,0.0
5,-2.9981198916095315,1.331450873527632,0.015890286095361528,11,0.014511442929399133
6,-3.1827646689816977,-1.4708545021811934,0.016230722654919302,11,0.0
6,-3.1996690117543705,-1.6191590522511177,0.017449230749574832,13,0.020030977646563516
6,-2.9934732963601,1.3315116191512213,0.016004434048591813,12,0.01944396571591891
7,-3.165798854878523,-1.4432428230067242,0.017080593668985965,11,0.0
7,-3.0608082084309958,-1.4604462444971924,0.01661272107314063,5,0.0
7,-3.0342631498553616,-1.6101962541105113,0.015594575503320104,13,0.01920105149027959
7,-2.992119321683539,1.3333600413840163,0.01673526249653593,12,0.015615749653109653
8,-2.989735364600566,1.4817007021243187,0.01563641725395487,11,0.01857440103685082
8,-3.113078826942015,1.4928057942806128,0.01684165985481796,9,0.0
8,-3.123469204529655,1.3266707406053333,0.01602331908077753,8,0.005088180589342017
9,-3.2311301797194534,-1.640999912346988,0.016232769026840396,11,0.015849517418263043
9,-2.9986458424547418,1.4811041924828046,0.01581490081402756,10,3.2558138260612356e-06
9,-3.150398030875949,1.4758315601987628,0.01598540688181547,9,0.0
9,-2.9725273394512652,1.3412292660081808,0.015227463115806729,12,0.0
10,-3.0617139361613757,-1.4608787030999097,0.0166174667117476,6,0.0
10,-3.2055334281626,-1.618251464453937,0.016683710061262586,10,0.0
