frame,center_x,center_y,radius,num_points,fitting_error
0,-2.585846599939137,-1.4788724754085754,0.015727957808596267,14,0.022501078769468563
0,-2.410825561038344,-1.4586873665657882,0.01547100752881061,8,0.0
0,-2.4124839688102657,-1.6041576625047005,0.017097324228680395,9,0.0
0,-2.399392431516409,1.483621906630754,0.016650832755774243,9,0.018273429038028827
0,-2.529884438918687,1.4825401224003203,0.01637708134111949,10,0.013079474270580165
0,-2.407936993821283,1.331762294157463,0.016465891328889322,12,0.01997840611632053
0,-2.5635251417825144,1.3322151753283085,0.016203686071945368,12,0.008841069985128446
1,-2.556025156444835,-1.472967965437271,0.016375164606102423,10,0.0
1,-2.4094830935443854,1.4811719716300316,0.01627630857386947,11,0.011724165034519955
1,-2.549490142091862,1.4806909174426774,0.017226732209414786,12,0.022473449916885907
1,-2.4100344057059155,1.3284130757050097,0.015526129247815415,12,0.01590618818271984
1,-2.548854866264136,1.3281285235400522,0.01603704862745752,13,0.020465958654372788
2,-2.58414838850034,-1.4755499647606285,0.01579636443060333,15,0.024803811796217587
2,-2.421141477156083,-1.4780973341371568,0.01648325197796922,9,0.016617925937803677
2,-2.4247367265676028,-1.639576998590209,0.01727350176057524,10,0.0
2,-2.4026734345724963,1.483381157374351,0.015889411601031543,9,0.016238452769866053
2,-2.5394214117277776,1.4601209903878425,0.01673137296447023,10,0.0
2,-2.4039468234214456,1.3326726756777592,0.016807827692903926,11,0.020688951586132126
2,-2.5622864571457264,1.3260857281670202,0.016702224725730127,13,0.015593317211556141
3,-2.410314323737106,-1.4551840246842402,0.017362630124716692,8,0.0
3,-2.41293967332558,-1.6185610411993003,0.017021252059135315,10,0.023378148067214683
3,-2.402160077984444,1.4846144098669378,0.015511766166830572,9,0.015740340873203265
3,-2.550412875783185,1.4806483818664233,0.015861962580448086,10,0.015530113448156808
3,-2.404299416479077,1.3328966454725308,0.016276102868136105,11,0.01766718370864334
4,-2.58479054572622,-1.4782669102877526,0.015821308838016874,14,0.022556235159482303
4,-2.422954551639885,-1.4788807613820987,0.016329648398010904,9,0.016724536556597353
4,-2.416314185706101,-1.6327139504735007,0.01729442077639441,9,0.021944293297682785
4,-2.4045399638403753,1.483608501713634,0.017051950346076157,9,0.01713124244166915
4,-2.545465570119053,1.4765995064179536,0.017212011406091125,9,0.016822019716539897
4,-2.3876893850123198,1.3346240831867084,0.01617640994787683,11,0.0021524453242358875
4,-2.552992549006262,1.3282113407315375,0.016389213527253334,9,0.01797931678644516
5,-2.570608816733862,-1.4615529490608892,0.015442949492088357,15,0.020116081091330548
5,-2.4208885155005553,-1.474135637022804,0.016366320257928536,10,0.01730548174645927
5,-2.408360773949025,1.4769818560321595,0.016241883827379153,11,0.021824634775554016
5,-2.5505321764276667,1.4814638961769817,0.01637683888349736,9,0.015457210317061262
5,-2.412970081855288,1.3279438941577988,0.015930709894563813,12,0.014540030332812483
5,-2.532855776655304,1.33151452443368,0.016714839048537652,12,0.0
6,-2.4191555142031094,-1.4770667978955236,0.01682556034023916,10,0.01756208564664799
6,-2.4209463743908737,-1.631585201782126,0.0172195234852024,9,0.01800706757645754
6,-2.4081675712209556,1.4808715866480924,0.016701895097958046,11,0.014087268996257755
6,-2.5570659834108653,1.4822510744521291,0.014717087510515614,9,0.0018469048533634087
6,-2.408605358056546,1.33274591526458,0.01628587109105099,12,0.018967476970528238
6,-2.54615603937334,1.3353107754208726,0.016783114961596284,12,0.01749238133714068
7,-2.4204069561494066,-1.4621656685935023,0.015219089760361048,9,0.017258724600609107
7,-2.401427063612721,1.4789332632894217,0.0165295882702521,11,0.020631347228329638
7,-2.543638208987307,1.4857881283744798,0.015036791217434016,9,0.01602736168348549
7,-2.404312211226655,1.3306324123657165,0.015907167963948688,13,0.02359033112184005
7,-2.5337201605373494,1.331970740153178,0.016737164732442758,11,0.0
8,-2.41963597435342,-1.474255989973847,0.016217215576620803,9,0.018217421944126143
8,-2.406121589107136,1.4772171675198327,0.016638647843250313,11,0.018481059283258987
8,-2.5459700737787787,1.4843723607756036,0.015669531948606083,9,0.019185215436953146
8,-2.3998864855857116,1.332945136480054,0.016321409334496727,13,0.023681208846021224
8,-2.550459063946125,1.3281084774411227,0.016795840026602955,11,0.020659841414991158
9,-2.580714619445944,-1.4800974252293697,0.01566953965784466,14,0.022905599001674222
9,-2.420615678363766,-1.4790309254897862,0.016547153496777725,9,0.015655153334017655
