frame,center_x,center_y,radius,num_points,fitting_error
0,-3.0263002796560325,-1.651403384583634,0.017263154682141957,10,0.022269148293727517
0,-3.0095522647927653,1.4591863209807454,0.017448223604540042,10,0.0
1,-3.182475553337869,-1.6749896434424267,0.01628418976823151,5,0.003160435773921502
2,-3.058687134123196,-1.674909323877986,0.016327189885943817,10,0.021011214224408024
2,-3.037757458081703,1.4614664828992758,0.01506729258037478,10,0.0
4,-3.181813107036543,-1.6774741418324073,0.016813260854469016,5,0.001491439310372076
4,-3.0675749776784604,-1.6739150661920106,0.01715090983163345,7,0.023553908215141063
5,-3.0401263717168177,1.4650852737750832,0.016071051362875944,10,1.6178220223143564e-06
6,-3.041386763051288,1.4609051798836967,0.015094848877897651,10,0.0
7,-3.041869842546924,-1.6560268243370584,0.016897116635999868,9,0.013694955650780214
7,-3.040700865721125,1.4587227247428771,0.014746980308752372,11,0.0
7,-3.1589973415917205,1.469852660006504,0.017126133797504276,8,0.0
8,-3.180343241130384,-1.673865876338878,0.015895794571247346,5,0.003181732495772171
8,-3.024561868931367,-1.6504445613213075,0.01673381062824009,9,0.022952967043824345
8,-3.0407492126117317,1.4610314687804062,0.01642519183404629,10,0.0038110351584123283
9,-3.184523364232127,-1.6740950619614383,0.016127275162672396,6,0.0
9,-3.040058504806374,-1.670333370325481,0.016186613520001024,9,0.023686003340269362
9,-3.0442870492671434,1.4548657018333155,0.016929092418961865,10,0.0
9,-3.180529497573302,1.462311759568677,0.016506834030945994,8,0.0192917935588735
10,-3.1509166016501213,-1.6622839464848815,0.01648701388265522,6,0.004147869017606472
10,-3.0290397626544694,-1.668143982540002,0.016042475165453332,9,0.011681965426993866
10,-3.175312931176708,1.4699211816273323,0.01602475835747387,9,0.019181947416870373
11,-3.1821149134111417,-1.6747998219056424,0.015899133379883582,5,0.003181971705712265
11,-3.0240023381983874,1.4681304758816882,0.016011428108972103,10,0.019230011557913873
11,-3.1910896088233485,1.4648074501212855,0.01626357479074442,8,0.0
12,-3.148513012641022,-1.6651435097581704,0.016600375852179505,7,0.0021746077612905847
12,-3.029915903440712,-1.6686259413420568,0.016044322198218816,8,0.011686302854017793
12,-3.033421074521786,1.4644294692854114,0.016408131037290996,11,0.01675256057593032
12,-3.173975787924434,1.4693068251792138,0.017184730803686585,8,0.017141704815744625
13,-3.055190899232285,-1.6679074819382531,0.01632277353092244,14,0.022810739334053184
14,-3.146218675732681,-1.6578545181754296,0.015356584788873556,6,0.0
14,-3.029915903440712,-1.6686259413420568,0.016044322198218816,10,0.011686302854017793
14,-3.0395730818175677,1.46233948574685,0.015082102777035195,10,0.0
15,-3.0398247712528383,-1.6625610623673612,0.016465812073363895,11,0.02583064527811525
15,-3.1563000480858925,1.4685991566354664,0.01710086458864482,8,0.0
16,-3.1590642348223974,-1.6607110294890572,0.014438757582184691,6,0.0
16,-3.041146609231952,-1.6537192601505812,0.017135904023076954,10,0.016713538873137965
16,-3.021685861442332,1.4706409971963939,0.01600480700647628,10,0.01599983022811753
16,-3.1563000480858925,1.4685991566354664,0.01710086458864482,8,0.0
18,-3.045188855364488,-1.6693054746219957,0.015553372448190786,9,0.024243405916852638
18,-3.0060921954054654,1.4703019572099187,0.015937682801700263,11,0.0
19,-3.0435315260833233,-1.6550147490644664,0.017371133695375504,9,0.01662002079731082
19,-3.1563000480858925,1.4685991566354664,0.01710086458864482,9,0.0
20,-3.0702104258361675,-1.6753545532464178,0.01718165064555143,17,0.023601426556340913
20,-3.1580961331364166,1.469434943681715,0.017119735225339175,8,0.0
21,-3.0434951488950017,-1.6722226507352438,0.015602774405101615,10,0.023025423206869296
21,-3.174883329537014,1.4697268358956599,0.017194766338906445,8,0.017154119728109485
22,-3.0456808350595344,-1.6695607866606712,0.01612377618299298,9,0.026558720259537802
23,-3.160711220702174,1.458291975791841,0.016129473014502373,9,0.0
24,-3.020787287584159,1.4702029875628533,0.015989493537194727,10,0.01598027578262378
24,-3.1563000480858925,1.4685991566354664,0.01710086458864482,8,0.0
25,-3.1664880106898363,-1.6724883506428445,0.014487433360114318,7,0.019249772799155816
25,-3.0603914644569965,-1.6723882886053731,0.01611527352630993,9,0.019976705997900614
25,-3.0376323928352917,1.466362557088592,0.015080521632265302,10,0.0
26,-3.1586487892497495,1.4690423171800708,0.01569698255632322,10,0.0
28,-3.040865310169399,-1.670778589731659,0.015598304439439187,10,0.023013275322459097
28,-3.00983584862086,1.4649037261016242,0.01594041051861191,11,0.0
28,-3.1930116099495462,1.458197019595385,0.016258962099717618,9,0.0
30,-3.1504302131961817,-1.660074543294969,0.014685117440953077,5,0.0
30,-3.0286018825536627,-1.6679032430295908,0.016440226268806573,10,0.01168589073097001
30,-3.189275469508781,1.4663631841385998,0.016263783812383747,8,0.0
31,-3.00917173460083,1.4754253813756597,0.015064716788587312,10,0.0
32,-3.0392127893932903,1.4646449273688733,0.016057576952994753,9,0.0
33,-3.1822555709652756,-1.6729007842853891,0.016553806062419303,6,0.0
33,-3.069330585700492,-1.6748731635132015,0.017175101117174053,6,0.023589358575560194
36,-3.0263161708366484,-1.6514009669534286,0.016747838881944064,9,0.022971274907211795
37,-3.0371816885978316,-1.6738633321732717,0.016030781393041187,10,0.019340868449070795
38,-3.0404760936300153,1.4604682829709148,0.015085352796807514,10,0.0
38,-3.173975787924434,1.4693068251792138,0.017184730803686585,8,0.017141704815744625
39,-3.044780731090846,-1.6690802387736057,0.0159555918523137,9,0.024565138251211132
40,-3.1813694907591095,-1.6724383935622311,0.0165540073739834,6,0.0
40,-3.0684525317823086,-1.6743941201424595,0.01716271934237569,6,0.02357103827770015
40,-3.039214659053035,1.4646464219159625,0.01605975313454801,10,0.0
42,-3.182365889310122,-1.672959937426443,0.015699263017125327,4,0.0
42,-3.006987674954888,1.4707394277166648,0.015941225227485364,10,0.0
42,-3.176746810818656,1.4668374318007165,0.0171925865357339,8,0.020343040752288037
43,-3.178346303882251,1.4706732225940433,0.015801287510785744,10,0.02025100544151319
44,-3.050021249674789,-1.6681132594877952,0.015591835480153325,10,0.023137030042606213
44,-3.021685861442332,1.4706409971963939,0.01600480700647628,10,0.01599983022811753
44,-3.1580961331364166,1.469434943681715,0.017119735225339175,8,0.0
45,-3.180343241130384,-1.673865876338878,0.015895794571247346,5,0.003181732495772171
45,-3.038545865408446,1.4668020506664956,0.01509377071437938,10,0.0
45,-3.157198607010653,1.4690172904406573,0.01710974164027971,8,0.0
46,-3.1002190347878704,-1.6729281813085692,0.01662551967484615,12,0.05679824905769065
46,-3.023903607562616,1.4356431092567767,0.015939320158511464,10,0.0
46,-3.157198607010653,1.4690172904406573,0.01710974164027971,8,0.0
47,-3.0263161708366484,-1.6514009669534286,0.016747838881944064,9,0.022971274907211795
47,-3.1935927067928653,1.463402202220554,0.017254501733649934,9,0.0
49,-3.1778105793388836,1.482357501089183,0.016051584206853372,9,0.0
50,-3.040865310169399,-1.670778589731659,0.015598304439439187,11,0.023013275322459097
50,-3.157198607010653,1.4690172904406573,0.01710974164027971,8,0.0
51,-3.1836374904183726,-1.6736302942789396,0.01612675732968033,6,0.0
51,-3.1580961331364166,1.469434943681715,0.017119735225339175,8,0.0
52,-3.1504302131961817,-1.660074543294969,0.014685117440953077,6,0.0
52,-3.0307917610860966,-1.6691090011805458,0.016045834629755635,10,0.011688136481468759
53,-3.054312791556729,-1.6674285168284861,0.016321211458488052,10,0.022805940964675926
54,-3.0710884818350754,-1.675833598234557,0.017194043417116285,12,0.023619764318325135
55,-3.02231003389509,1.4685509924026285,0.015510873429875333,10,0.01794114605184821
55,-3.1563000480858925,1.4685991566354664,0.01710086458864482,8,0.0
56,-3.0420530297333053,1.458749529836524,0.01606283907041947,10,0.0
56,-3.157198607010653,1.4690172904406573,0.01710974164027971,8,0.0
57,-3.039949030849607,1.4626845647715008,0.01658239380065354,10,0.002714949074116704
58,-3.0410408218139837,-1.6708743112121411,0.015772049415466602,9,0.023310172520456626
58,-3.0373719386332603,1.4566239449958585,0.016634820386694275,11,0.016131497937260632
58,-3.1864208940328536,1.4701539690366936,0.016256488198109077,7,0.0
59,-3.1626388526785747,-1.6586775129325462,0.015444098477958967,6,0.0
59,-3.0434147742067736,-1.660697794086877,0.017131275292606565,9,0.023652065094353577
59,-3.008278953543028,1.4749879806330477,0.015058493403863801,11,0.0
60,-3.150516448827293,-1.66402345537367,0.017382533414688105,15,0.0
60,-3.173975787924434,1.4693068251792138,0.017184730803686585,9,0.017141704815744625
61,-3.021924826743584,1.4658842200545972,0.015502487691037521,10,0.02068556360410294
61,-3.157198607010653,1.4690172904406573,0.01710974164027971,8,0.0
62,-3.1857745836798737,-1.6668770850389696,0.01654904774029186,7,0.008713387090866874
62,-3.042794335644106,-1.671836960428444,0.015775008926599606,9,0.02331845974763788
