frame,center_x,center_y,radius,num_points,fitting_error
0,-1.1915763101624506,-0.5127871240857024,0.015950301359110308,13,0.02221887209984147
0,-1.2198351542461405,1.4895845189128805,0.015723229664566952,13,0.01846162219690691
1,-1.1965829633912577,-0.5150690478429129,0.016230636969154374,13,0.016152757371861635
1,-1.2167741255465605,1.4899332265796654,0.016125090907510246,13,0.019698644209167778
2,-1.1918344505882483,-0.5095167881714108,0.016253886892094904,12,0.021401794832347863
2,-1.2231851590322718,1.4872277649078545,0.015750757678973708,13,0.015129318842227443
3,-1.1927773959134964,-0.5125441477126678,0.015853662577188826,14,0.019913355571303172
3,-1.2191483995561565,1.4891325416776082,0.016007301867530053,13,0.01815758952685487
4,-1.1945683832464005,-0.5122841740614211,0.01573127470258987,13,0.020938709849826164
4,-1.2180140617804338,1.4894754886611203,0.016197820994559412,13,0.019826295714416138
5,-1.195850506694904,-0.514317738222622,0.0155546639108364,13,0.018712008981227917
5,-1.188191222498525,-1.5388532024662684,0.01608900895055458,8,0.004208949719769037
5,-1.223532330001646,1.4896620710830546,0.015930959767162516,13,0.01706485822037082
6,-1.193377932465105,-0.5110057349465589,0.016439239169400006,11,0.02061809004156284
6,-1.2199991172063112,1.4873316200861477,0.015950436097692932,13,0.01696648057352366
7,-1.187903776575294,-0.5058827017689091,0.01593008513698125,13,0.01631506734074777
7,-1.1917048209023908,-1.5430941642169183,0.016219465691144967,8,0.004037895968606803
7,-1.2189816122167998,1.487493423195948,0.016122314431944482,12,0.019967726138281763
8,-1.200672569591965,-0.519241246942491,0.016129543015034154,13,0.012279141732657248
8,-1.2192290559836096,1.4857908101954853,0.01591267188718696,13,0.01951201423469186
9,-1.1941560151885424,-0.5155221475408325,0.016057303829346455,13,0.02117678213264528
9,-1.2204229469549852,1.4846024334430854,0.015979047948355397,12,0.015450512626497765
10,-1.1970797825814952,-0.5146243105271519,0.01600987235636761,12,0.01829830745706603
10,-1.223015998704217,1.4866148320058334,0.0159616153861278,13,0.016380435621774176
11,-1.197785415641205,-0.5134952850877607,0.015959804383513784,12,0.01878659196773567
11,-1.2209662907649483,1.4899169258889784,0.01620543699203021,12,0.013047955561147696
12,-1.1914475063925125,-0.510736129528949,0.01573071341164152,13,0.020844965961933925
12,-1.2205527834748036,1.4860497663112155,0.015830801067506593,13,0.01832623755933307
13,-1.1989104977790557,-0.5152332509775428,0.015889105799461015,12,0.018298929430154504
13,-1.224097230721578,1.4867892061168646,0.015782339473792685,13,0.013461934694772467
14,-1.1976659591142533,-0.5155853739697438,0.016164768409432415,12,0.01831706017612646
14,-1.201171941520272,-1.5522358060267707,0.01618457032711264,9,0.0027551687558180597
14,-1.215487770947553,1.488249810453575,0.01617890889636689,13,0.021021399927449166
15,-1.1988531514309644,-0.5173224766692854,0.015943533273414315,13,0.015204411413004921
15,-1.194381018850196,-1.5468690333773103,0.0160561135178063,9,0.003916520047501092
15,-1.218362456400211,1.487283182879313,0.01598239383014924,13,0.01824991261597877
16,-1.1953849282126148,-0.512919150693355,0.016252212627863534,13,0.021032032163094527
16,-1.2000772936767112,-1.548493022351288,0.016379672812738402,9,0.004601366463174438
16,-1.2087271089553826,1.4867669356692137,0.015863471449002596,12,0.020890801217279056
17,-1.1970072885791403,-0.513944091234553,0.0162105789589738,12,0.018073293120540977
17,-1.198958018506203,-1.549893400251058,0.015563664362125307,9,0.0036105717950504984
17,-1.219315943229464,1.486944434455661,0.015963383019809534,14,0.016168038265784505
18,-1.1820584284433795,-0.5086711487523742,0.016093918813586777,13,0.014717009931772605
18,-1.2174516430971707,1.485039886185007,0.016140884286936587,13,0.019494282578890656
19,-1.198894991673553,-0.5133714866260627,0.016198033245825076,11,0.013963737571182674
19,-1.193436051175227,-1.5461097605244944,0.016319094932053226,9,0.004574858454088247
19,-1.2234842035887108,1.4863694931931968,0.015691495089105768,13,0.01653727827149591
20,-1.197654439700392,-0.5160776972982415,0.016080176955291823,13,0.014931098257786464
20,-1.215724334149388,1.4880453074693063,0.016104158648062042,12,0.015949063669567994
21,-1.1950630556528528,-0.5120219700161136,0.016198299915062882,13,0.02109814085445126
21,-1.1970713483836404,-1.5508181986704732,0.01637942311533307,10,0.004600139963830784
21,-1.212314374904948,1.486448689457493,0.015836298714649297,12,0.016414104668871592
22,-1.1753848193837455,-0.5058345084308803,0.01643836297347525,11,0.0036481561285908832
22,-1.22077569791481,1.487694111558747,0.01595505798802169,13,0.01323759009667273
23,-1.1959813397653698,-0.5145153737921897,0.016170986051499758,13,0.02104826430473248
