frame, idx, angle_rad   , range_m , x        , y
   17, 802, 2.309185758 , 1.804000, -1.214268, 1.334155
   17, 807, 2.338271670 , 1.818000, -1.262275, 1.308353
   17, 808, 2.344088852 , 0.051000, -0.035623, 0.036496
   17, 809, 2.349906035 , 1.840000, -1.292869, 1.309232
   18, 310, -0.552867964, 1.355000, 1.153135 , -0.711551
   18, 311, -0.547050782, 1.344000, 1.147860 , -0.699109
   18, 312, -0.541233599, 1.347000, 1.154479 , -0.693966
   18, 313, -0.535416417, 1.357000, 1.167096 , -0.692340
   18, 318, -0.506330505, 1.475000, 1.289932 , -0.715333
   18, 319, -0.500513323, 1.466000, 1.286175 , -0.703498
   18, 320, -0.494696140, 1.452000, 1.277924 , -0.689358
   18, 321, -0.488878958, 1.475000, 1.302218 , -0.692714
   18, 348, -0.331815034, 1.221000, 1.154398 , -0.397752
   18, 349, -0.325997852, 1.216000, 1.151955 , -0.389429
   18, 350, -0.320180669, 1.213000, 1.151354 , -0.381777
   18, 351, -0.314363487, 1.204000, 1.144996 , -0.372290
   18, 352, -0.308546305, 1.222000, 1.164292 , -0.371090
   18, 354, -0.296911940, 1.341000, 1.282324 , -0.392335
   18, 355, -0.291094758, 1.324000, 1.268300 , -0.379989
   18, 356, -0.285277575, 1.334000, 1.280085 , -0.375419
   18, 357, -0.279460393, 1.334000, 1.282247 , -0.367967
   18, 358, -0.273643211, 1.355000, 1.304584 , -0.366176
   18, 796, 2.274282664 , 1.736000, -1.122984, 1.323859
   18, 802, 2.309185758 , 1.778000, -1.196768, 1.314926
   18, 809, 2.349906035 , 1.863000, -1.309030, 1.325598
   19, 309, -0.558685146, 1.407000, 1.193070 , -0.745811
   19, 310, -0.552867964, 1.346000, 1.145476 , -0.706825
   19, 311, -0.547050782, 1.339000, 1.143590 , -0.696509
   19, 312, -0.541233599, 1.342000, 1.150193 , -0.691390
   19, 313, -0.535416417, 1.357000, 1.167096 , -0.692340
   19, 318, -0.506330505, 1.478000, 1.292555 , -0.716788
   19, 319, -0.500513323, 1.466000, 1.286175 , -0.703498
   19, 320, -0.494696140, 1.454000, 1.279684 , -0.690307
   19, 321, -0.488878958, 1.474000, 1.301336 , -0.692244
   19, 348, -0.331815034, 1.219000, 1.152507 , -0.397101
   19, 349, -0.325997852, 1.209000, 1.145324 , -0.387187
   19, 350, -0.320180669, 1.203000, 1.141862 , -0.378630
   19, 351, -0.314363487, 1.202000, 1.143094 , -0.371672
   19, 352, -0.308546305, 1.218000, 1.160481 , -0.369875
   19, 354, -0.296911940, 1.341000, 1.282324 , -0.392335
   19, 355, -0.291094758, 1.330000, 1.274047 , -0.381711
   19, 356, -0.285277575, 1.325000, 1.271448 , -0.372887
   19, 357, -0.279460393, 1.338000, 1.286092 , -0.369070
   19, 358, -0.273643211, 1.353000, 1.302659 , -0.365636
   19, 784, 2.204476476 , 1.603000, -0.949159, 1.291784
   19, 787, 2.221928023 , 1.627000, -0.986104, 1.294113
   19, 797, 2.280099846 , 1.721000, -1.120897, 1.305922
   19, 807, 2.338271670 , 1.846000, -1.281716, 1.328503
   19, 809, 2.349906035 , 1.846000, -1.297085, 1.313502
   20, 309, -0.558685146, 1.377000, 1.167631 , -0.729909
   20, 310, -0.552867964, 1.348000, 1.147178 , -0.707875
   20, 311, -0.547050782, 1.359000, 1.160671 , -0.706912
   20, 312, -0.541233599, 1.343000, 1.151050 , -0.691905
   20, 313, -0.535416417, 1.356000, 1.166236 , -0.691830
   20, 318, -0.506330505, 1.476000, 1.290806 , -0.715818
   20, 319, -0.500513323, 1.469000, 1.288807 , -0.704938
   20, 320, -0.494696140, 1.465000, 1.289366 , -0.695530
   20, 321, -0.488878958, 1.475000, 1.302218 , -0.692714
   20, 348, -0.331815034, 1.219000, 1.152507 , -0.397101
   20, 349, -0.325997852, 1.209000, 1.145324 , -0.387187
   20, 350, -0.320180669, 1.194000, 1.133319 , -0.375797
   20, 351, -0.314363487, 1.204000, 1.144996 , -0.372290
   20, 352, -0.308546305, 1.218000, 1.160481 , -0.369875
   20, 354, -0.296911940, 1.339000, 1.280412 , -0.391749
   20, 355, -0.291094758, 1.329000, 1.273089 , -0.381424
   20, 356, -0.285277575, 1.322000, 1.268570 , -0.372042
   20, 357, -0.279460393, 1.335000, 1.283208 , -0.368242
   20, 789, 2.233562388 , 1.654000, -1.017706, 1.303837
   20, 801, 2.303368576 , 1.779000, -1.189767, 1.322609
   20, 804, 2.320820123 , 1.818000, -1.239251, 1.330181
   20, 806, 2.332454488 , 1.801000, -1.242911, 1.303371
   20, 809, 2.349906035 , 1.836000, -1.290059, 1.306386
   20, 810, 2.355723217 , 1.840000, -1.300463, 1.301690
   21, 310, -0.552867964, 1.348000, 1.147178 , -0.707875
   21, 311, -0.547050782, 1.344000, 1.147860 , -0.699109
   21, 312, -0.541233599, 1.340000, 1.148479 , -0.690360
   21, 313, -0.535416417, 1.357000, 1.167096 , -0.692340
   21, 318, -0.506330505, 1.477000, 1.291681 , -0.716303
   21, 319, -0.500513323, 1.460000, 1.280911 , -0.700619
   21, 320, -0.494696140, 1.471000, 1.294646 , -0.698378
   21, 321, -0.488878958, 1.474000, 1.301336 , -0.692244
   21, 348, -0.331815034, 1.220000, 1.153452 , -0.397427
   21, 349, -0.325997852, 1.215000, 1.151008 , -0.389109
   21, 350, -0.320180669, 1.203000, 1.141862 , -0.378630
   21, 351, -0.314363487, 1.205000, 1.145947 , -0.372600
   21, 352, -0.308546305, 1.215000, 1.157623 , -0.368964
   21, 354, -0.296911940, 1.337000, 1.278499 , -0.391164
   21, 355, -0.291094758, 1.329000, 1.273089 , -0.381424
   21, 356, -0.285277575, 1.329000, 1.275287 , -0.374012
   21, 357, -0.279460393, 1.337000, 1.285130 , -0.368794
   21, 358, -0.273643211, 1.354000, 1.303621 , -0.365906
   21, 800, 2.297551394 , 1.784000, -1.185375, 1.333245
   21, 806, 2.332454488 , 1.800000, -1.242220, 1.302647
   21, 808, 2.344088852 , 0.070000, -0.048895, 0.050093
   21, 809, 2.349906035 , 1.831000, -1.286545, 1.302829
   22, 309, -0.558685146, 1.401000, 1.187982 , -0.742630
   22, 310, -0.552867964, 1.341000, 1.141221 , -0.704199
   22, 311, -0.547050782, 1.350000, 1.152984 , -0.702230
   22, 312, -0.541233599, 1.342000, 1.150193 , -0.691390
   22, 313, -0.535416417, 1.359000, 1.168817 , -0.693361
   22, 318, -0.506330505, 1.475000, 1.289932 , -0.715333
   22, 319, -0.500513323, 1.461000, 1.281788 , -0.701099
   22, 320, -0.494696140, 1.463000, 1.287605 , -0.694580
   22, 321, -0.488878958, 1.472000, 1.299570 , -0.691305
   22, 348, -0.331815034, 1.222000, 1.155343 , -0.398078
   22, 349, -0.325997852, 1.201000, 1.137745 , -0.384625
   22, 350, -0.320180669, 1.205000, 1.143760 , -0.379259
   22, 351, -0.314363487, 1.207000, 1.147849 , -0.373218
   22, 352, -0.308546305, 1.218000, 1.160481 , -0.369875
   22, 354, -0.296911940, 1.340000, 1.281368 , -0.392042
   22, 355, -0.291094758, 1.327000, 1.271173 , -0.380850
   22, 356, -0.285277575, 1.327000, 1.273367 , -0.373449
   22, 357, -0.279460393, 1.335000, 1.283208 , -0.368242
   22, 358, -0.273643211, 1.345000, 1.294956 , -0.363474
   22, 777, 2.163756199 , 1.369000, -0.765022, 1.135298
   22, 794, 2.262648299 , 1.725000, -1.100489, 1.328364
   22, 802, 2.309185758 , 1.810000, -1.218307, 1.338592
   22, 808, 2.344088852 , 1.834000, -1.281040, 1.312438
   22, 809, 2.349906035 , 1.842000, -1.294274, 1.310656
   22, 810, 2.355723217 , 1.855000, -1.311065, 1.312301
   23, 309, -0.558685146, 1.391000, 1.179502 , -0.737330
   23, 310, -0.552867964, 1.356000, 1.153986 , -0.712076
   23, 311, -0.547050782, 1.344000, 1.147860 , -0.699109
   23, 312, -0.541233599, 1.349000, 1.156193 , -0.694996
   23, 313, -0.535416417, 1.357000, 1.167096 , -0.692340
   23, 318, -0.506330505, 1.471000, 1.286434 , -0.713393
   23, 319, -0.500513323, 1.464000, 1.284421 , -0.702538
   23, 320, -0.494696140, 1.463000, 1.287605 , -0.694580
   23, 321, -0.488878958, 1.474000, 1.301336 , -0.692244
   23, 348, -0.331815034, 1.218000, 1.151561 , -0.396775
   23, 349, -0.325997852, 1.208000, 1.144377 , -0.386867
   23, 350, -0.320180669, 1.204000, 1.142811 , -0.378945
   23, 351, -0.314363487, 1.199000, 1.140241 , -0.370744
   23, 352, -0.308546305, 1.220000, 1.162387 , -0.370482
   23, 354, -0.296911940, 1.340000, 1.281368 , -0.392042
   23, 355, -0.291094758, 1.328000, 1.272131 , -0.381137
   23, 356, -0.285277575, 1.323000, 1.269529 , -0.372324
   23, 357, -0.279460393, 1.336000, 1.284169 , -0.368518
   23, 799, 2.291734211 , 1.761000, -1.162418, 1.322840
   23, 801, 2.303368576 , 1.773000, -1.185754, 1.318149
   23, 804, 2.320820123 , 1.811000, -1.234479, 1.325059
   23, 809, 2.349906035 , 1.847000, -1.297788, 1.314213
   24, 310, -0.552867964, 1.345000, 1.144625 , -0.706300
   24, 311, -0.547050782, 1.341000, 1.145298 , -0.697549
   24, 312, -0.541233599, 1.338000, 1.146765 , -0.689329
   24, 313, -0.535416417, 1.359000, 1.168817 , -0.693361
   24, 318, -0.506330505, 1.475000, 1.289932 , -0.715333
   24, 319, -0.500513323, 1.458000, 1.279156 , -0.699659
   24, 320, -0.494696140, 1.467000, 1.291126 , -0.696479
   24, 321, -0.488878958, 1.472000, 1.299570 , -0.691305
   24, 348, -0.331815034, 1.216000, 1.149670 , -0.396124
   24, 349, -0.325997852, 1.206000, 1.142482 , -0.386227
   24, 350, -0.320180669, 1.213000, 1.151354 , -0.381777
   24, 351, -0.314363487, 1.209000, 1.149751 , -0.373836
   24, 352, -0.308546305, 1.217000, 1.159528 , -0.369571
   24, 354, -0.296911940, 1.343000, 1.284236 , -0.392920
   24, 355, -0.291094758, 1.325000, 1.269258 , -0.380276
   24, 356, -0.285277575, 1.329000, 1.275287 , -0.374012
   24, 357, -0.279460393, 1.331000, 1.279363 , -0.367139
   24, 358, -0.273643211, 1.357000, 1.306510 , -0.366717
   24, 790, 2.239379570 , 1.661000, -1.029612, 1.303388
   24, 794, 2.262648299 , 1.727000, -1.101765, 1.329904
   24, 796, 2.274282664 , 1.718000, -1.111340, 1.310132
   24, 797, 2.280099846 , 1.748000, -1.138482, 1.326410
   24, 803, 2.315002941 , 1.808000, -1.224718, 1.330011
   24, 804, 2.320820123 , 1.799000, -1.226300, 1.316279
   24, 809, 2.349906035 , 1.856000, -1.304111, 1.320617
   25, 309, -0.558685146, 1.403000, 1.189678 , -0.743691
   25, 310, -0.552867964, 1.355000, 1.153135 , -0.711551
   25, 311, -0.547050782, 1.350000, 1.152984 , -0.702230
   25, 312, -0.541233599, 1.343000, 1.151050 , -0.691905
   25, 313, -0.535416417, 1.358000, 1.167956 , -0.692851
   25, 318, -0.506330505, 1.476000, 1.290806 , -0.715818
   25, 319, -0.500513323, 1.466000, 1.286175 , -0.703498
   25, 320, -0.494696140, 1.459000, 1.284085 , -0.692681
   25, 321, -0.488878958, 1.479000, 1.305750 , -0.694592
   25, 348, -0.331815034, 1.221000, 1.154398 , -0.397752
   25, 349, -0.325997852, 1.206000, 1.142482 , -0.386227
   25, 350, -0.320180669, 1.206000, 1.144709 , -0.379574
   25, 351, -0.314363487, 1.209000, 1.149751 , -0.373836
   25, 352, -0.308546305, 1.216000, 1.158576 , -0.369268
   25, 354, -0.296911940, 1.340000, 1.281368 , -0.392042
   25, 355, -0.291094758, 1.323000, 1.267342 , -0.379702
   25, 356, -0.285277575, 1.326000, 1.272408 , -0.373168
   25, 357, -0.279460393, 1.338000, 1.286092 , -0.369070
   25, 358, -0.273643211, 1.353000, 1.302659 , -0.365636
   25, 799, 2.291734211 , 1.776000, -1.172319, 1.334108
   25, 805, 2.326637305 , 1.806000, -1.238737, 1.314217
   25, 806, 2.332454488 , 1.818000, -1.254643, 1.315673
   25, 807, 2.338271670 , 1.825000, -1.267135, 1.313390
   25, 808, 2.344088852 , 1.829000, -1.277548, 1.308859
   25, 810, 2.355723217 , 0.064000, -0.045234, 0.045276
   26, 309, -0.558685146, 1.374000, 1.165087 , -0.728319
   26, 310, -0.552867964, 1.346000, 1.145476 , -0.706825
   26, 311, -0.547050782, 1.353000, 1.155546 , -0.703791
   26, 312, -0.541233599, 1.346000, 1.153621 , -0.693451
   26, 313, -0.535416417, 1.360000, 1.169677 , -0.693871
   26, 318, -0.506330505, 1.478000, 1.292555 , -0.716788
   26, 319, -0.500513323, 1.464000, 1.284421 , -0.702538
   26, 320, -0.494696140, 1.462000, 1.286725 , -0.694105
   26, 321, -0.488878958, 1.474000, 1.301336 , -0.692244
   26, 348, -0.331815034, 1.221000, 1.154398 , -0.397752
   26, 349, -0.325997852, 1.218000, 1.153850 , -0.390070
   26, 350, -0.320180669, 1.200000, 1.139014 , -0.377686
   26, 351, -0.314363487, 1.209000, 1.149751 , -0.373836
   26, 352, -0.308546305, 1.220000, 1.162387 , -0.370482
   26, 354, -0.296911940, 1.338000, 1.279455 , -0.391457
   26, 355, -0.291094758, 1.325000, 1.269258 , -0.380276
   26, 356, -0.285277575, 1.327000, 1.273367 , -0.373449
   26, 357, -0.279460393, 1.331000, 1.279363 , -0.367139
   26, 358, -0.273643211, 1.354000, 1.303621 , -0.365906
   26, 795, 2.268465482 , 1.722000, -1.106270, 1.319640
   26, 807, 2.338271670 , 0.051000, -0.035410, 0.036703
   26, 808, 2.344088852 , 1.840000, -1.285231, 1.316731
   27, 310, -0.552867964, 1.355000, 1.153135 , -0.711551
   27, 311, -0.547050782, 1.347000, 1.150422 , -0.700670
   27, 312, -0.541233599, 1.341000, 1.149336 , -0.690875
   27, 313, -0.535416417, 1.361000, 1.170537 , -0.694381
   27, 318, -0.506330505, 1.477000, 1.291681 , -0.716303
   27, 319, -0.500513323, 1.463000, 1.283543 , -0.702059
   27, 320, -0.494696140, 1.464000, 1.288486 , -0.695055
   27, 321, -0.488878958, 1.475000, 1.302218 , -0.692714
   27, 348, -0.331815034, 1.217000, 1.150616 , -0.396449
   27, 349, -0.325997852, 1.217000, 1.152903 , -0.389749
   27, 350, -0.320180669, 1.206000, 1.144709 , -0.379574
   27, 351, -0.314363487, 1.206000, 1.146898 , -0.372909
   27, 352, -0.308546305, 1.220000, 1.162387 , -0.370482
   27, 354, -0.296911940, 1.343000, 1.284236 , -0.392920
   27, 355, -0.291094758, 1.331000, 1.275005 , -0.381998
   27, 356, -0.285277575, 1.317000, 1.263772 , -0.370635
   27, 357, -0.279460393, 1.335000, 1.283208 , -0.368242
   27, 358, -0.273643211, 1.356000, 1.305547 , -0.366447
   27, 784, 2.204476476 , 1.604000, -0.949752, 1.292590
   27, 804, 2.320820123 , 1.821000, -1.241296, 1.332376
   27, 807, 2.338271670 , 1.823000, -1.265746, 1.311951
   27, 808, 2.344088852 , 1.845000, -1.288724, 1.320309
   28, 309, -0.558685146, 1.399000, 1.186286 , -0.741570
   28, 310, -0.552867964, 1.344000, 1.143774 , -0.705775
   28, 311, -0.547050782, 1.346000, 1.149568 , -0.700150
   28, 312, -0.541233599, 1.346000, 1.153621 , -0.693451
   28, 313, -0.535416417, 1.359000, 1.168817 , -0.693361
   28, 318, -0.506330505, 1.476000, 1.290806 , -0.715818
   28, 319, -0.500513323, 1.461000, 1.281788 , -0.701099
   28, 320, -0.494696140, 1.474000, 1.297287 , -0.699803
   28, 321, -0.488878958, 1.477000, 1.303984 , -0.693653
   28, 348, -0.331815034, 1.223000, 1.156289 , -0.398404
   28, 349, -0.325997852, 1.201000, 1.137745 , -0.384625
   28, 350, -0.320180669, 1.203000, 1.141862 , -0.378630
   28, 351, -0.314363487, 1.207000, 1.147849 , -0.373218
   28, 352, -0.308546305, 1.215000, 1.157623 , -0.368964
   28, 354, -0.296911940, 1.339000, 1.280412 , -0.391749
   28, 355, -0.291094758, 1.325000, 1.269258 , -0.380276
   28, 356, -0.285277575, 1.324000, 1.270489 , -0.372605
   28, 357, -0.279460393, 1.336000, 1.284169 , -0.368518
   28, 358, -0.273643211, 1.344000, 1.293994 , -0.363204
   28, 797, 2.280099846 , 1.754000, -1.142390, 1.330963
   28, 798, 2.285917029 , 1.768000, -1.159293, 1.334865
   28, 807, 2.338271670 , 1.833000, -1.272690, 1.319148
   28, 808, 2.344088852 , 1.821000, -1.271960, 1.303135
   28, 810, 2.355723217 , 1.863000, -1.316719, 1.317961
   29, 309, -0.558685146, 1.362000, 1.154912 , -0.721958
   29, 310, -0.552867964, 1.349000, 1.148029 , -0.708401
   29, 311, -0.547050782, 1.343000, 1.147006 , -0.698589
   29, 312, -0.541233599, 1.342000, 1.150193 , -0.691390
   29, 313, -0.535416417, 1.359000, 1.168817 , -0.693361
   29, 318, -0.506330505, 1.475000, 1.289932 , -0.715333
   29, 319, -0.500513323, 1.467000, 1.287053 , -0.703978
   29, 320, -0.494696140, 1.456000, 1.281445 , -0.691257
   29, 321, -0.488878958, 1.472000, 1.299570 , -0.691305
   29, 348, -0.331815034, 1.217000, 1.150616 , -0.396449
   29, 349, -0.325997852, 1.196000, 1.133009 , -0.383024
   29, 350, -0.320180669, 1.203000, 1.141862 , -0.378630
   29, 351, -0.314363487, 1.196000, 1.137388 , -0.369817
   29, 352, -0.308546305, 1.218000, 1.160481 , -0.369875
   29, 354, -0.296911940, 1.340000, 1.281368 , -0.392042
   29, 355, -0.291094758, 1.327000, 1.271173 , -0.380850
   29, 356, -0.285277575, 1.328000, 1.274327 , -0.373731
   29, 357, -0.279460393, 1.340000, 1.288014 , -0.369622
   29, 358, -0.273643211, 1.350000, 1.299770 , -0.364825
   29, 791, 2.245196752 , 1.694000, -1.057783, 1.323152
   29, 797, 2.280099846 , 1.753000, -1.141739, 1.330204
   29, 801, 2.303368576 , 1.791000, -1.197793, 1.331531
   29, 802, 2.309185758 , 1.806000, -1.215614, 1.335634
   29, 806, 2.332454488 , 1.802000, -1.243601, 1.304094
   29, 807, 2.338271670 , 1.824000, -1.266441, 1.312671
   29, 808, 2.344088852 , 1.825000, -1.274754, 1.305997
   29, 810, 2.355723217 , 1.845000, -1.303997, 1.305227
