frame,center_x,center_y,radius,num_points,fitting_error
0,-3.7201202962297644,-1.7573463428563827,0.01716059673696461,11,0.0
1,-3.733316655388223,-1.7432411709148004,0.015163135594641879,11,0.0
1,-3.789430653595577,1.3640933833379325,0.01697842592613646,5,0.0
2,-3.7323960294644456,-1.742060435985962,0.01665956401393947,9,0.0
2,-3.6189298942985766,-1.7353834927369145,0.01621930218410187,7,0.009342726610695235
4,-3.636524294186632,1.3842733727692516,0.014421957412312454,9,0.0
5,-3.757248305573268,-1.763123164832999,0.01617330644348082,12,0.016986418069020154
5,-3.6355936309313948,1.383920470998844,0.014417436212195453,10,0.0
5,-3.7899196323770776,1.3713600174342504,0.015601339594738424,5,0.0
10,-3.751150522953318,-1.766726740974284,0.015403305629448938,12,0.02090433945495565
11,-3.7276017461987614,-1.7471542647382723,0.015264479773679588,9,0.0
12,-3.7550642814510735,-1.7605091905653463,0.017258414006562934,10,0.0
12,-3.672762666832748,1.3655363441305788,0.016835021669524042,10,0.0
13,-3.7247998792271493,-1.7507282267041209,0.01579125941945627,11,0.0
15,-3.75803523898454,-1.7537546801228538,0.015950828926115466,13,0.003906085064784087
16,-3.7523448745149652,-1.760139492512547,0.015442320792837888,9,0.0
19,-3.757046005895049,-1.7713152408697206,0.014983143957605626,12,0.01610600532305122
19,-3.616575728658856,-1.7602089592342123,0.016644488461846834,4,0.0
19,-3.657313025695877,1.376858216842124,0.0165791089238829,9,0.01823178591930637
20,-3.662847606721465,-1.765185945562036,0.015505288118743464,16,0.0
22,-3.7466037260473954,-1.7708950623968558,0.015880029894956665,13,0.022053051722341992
22,-3.672762666832748,1.3655363441305788,0.016835021669524042,10,0.0
23,-3.743686407868025,-1.7242675702035077,0.015830303945084712,10,0.0
24,-3.755262470586766,-1.764635566244598,0.015877846134165412,13,0.01813472070023313
25,-3.7232503943482866,-1.752276123433086,0.017128765781769507,16,0.0
25,-3.6324700265454117,1.3827317754363855,0.016688425554210164,9,0.0
